,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
56,송중동,후암동,127.033738,37.616099,126.9781344,37.5486375,송중동후암동,11823,2382.06,13000
57,아현동,후암동,126.95215,37.547125,126.9781344,37.5486375,아현동후암동,4673,954.958,6500
58,구산동,후암동,126.9103893,37.6117455,126.9781344,37.5486375,구산동후암동,10197,2179.358,12300
59,서초1동,후암동,127.0195082,37.4901186,126.9781344,37.5486375,서초1동후암동,11174,2302.538,12400
60,신정3동,후암동,126.8547892,37.5151685,126.9781344,37.5486375,신정3동후암동,16640,2624.53,17100
61,흑석동,후암동,126.966612,37.5058617,126.9781344,37.5486375,흑석동후암동,6282,1017.604,7700
62,마장동,후암동,127.045388,37.566325,126.9781344,37.5486375,마장동후암동,8316,1872.164,10200
63,서초3동,후암동,127.0119725,37.4836682,126.9781344,37.5486375,서초3동후암동,10671,2095.641,11200
64,회현동,후암동,126.9793216,37.5572864,126.9781344,37.5486375,회현동후암동,3550,687.837,4900
65,월계1동,후암동,127.0630165,37.6199197,126.9781344,37.5486375,월계1동후암동,14362,2751.536,16100
66,신촌동,후암동,126.9418114,37.5640923,126.9781344,37.5486375,신촌동후암동,5373,1032.567,7500
67,남영동,후암동,126.9748403,37.5457586,126.9781344,37.5486375,남영동후암동,695,149.241,3800
68,응암제2동,후암동,126.9230926,37.5946071,126.9781344,37.5486375,응암제2동후암동,8779,1716.467,10800
69,풍납2동,후암동,127.1157686,37.5292584,126.9781344,37.5486375,풍납2동후암동,19092,2051.082,16800
70,신도림동,후암동,126.8805826,37.5077664,126.9781344,37.5486375,신도림동후암동,11647,2049.167,12800
71,당산제2동,후암동,126.8973273,37.5310483,126.9781344,37.5486375,당산제2동후암동,10381,1601.458,11400
72,금호2.3가동,후암동,127.0209487,37.5532922,126.9781344,37.5486375,금호2.3가동후암동,8064,1286.991,8400
73,교남동,후암동,126.9619364,37.5719391,126.9781344,37.5486375,교남동후암동,4998,1045.829,7400
74,마천1동,후암동,127.1499724,37.4960195,126.9781344,37.5486375,마천1동후암동,26142,3456.67,25830
75,대림제1동,후암동,126.905818,37.4954685,126.9781344,37.5486375,대림제1동후암동,10752,1843.088,11700
76,종로5.6가동,후암동,127.0050414,37.5720148,126.9781344,37.5486375,종로5.6가동후암동,5380,1079.591,6400
77,한남동,후암동,127.0005,37.53455,126.9781344,37.5486375,한남동후암동,4435,1164.945,5700
78,중계1동,후암동,127.0775275,37.6525986,126.9781344,37.5486375,중계1동후암동,18403,3744.992,21700
79,송파1동,후암동,127.1093393,37.5062595,126.9781344,37.5486375,송파1동후암동,18656,2627.187,17200
80,응암제1동,후암동,126.926813,37.6006884,126.9781344,37.5486375,응암제1동후암동,8017,1603.266,9800
81,장위제3동,후암동,127.056603,37.6165512,126.9781344,37.5486375,장위제3동후암동,13877,2548.919,15700
82,오금동,후암동,126.9138,37.6674,126.9781344,37.5486375,오금동후암동,17028,3476.559,22390
83,청운효자동,장충동,126.9706519,37.5841367,127.0078812,37.5618946,청운효자동장충동,6526,1540.328,9100
84,등촌제3동,장충동,126.847881,37.5589789,127.0078812,37.5618946,등촌제3동장충동,20808,3074.391,19800
85,하계1동,장충동,127.0725852,37.6405374,127.0078812,37.5618946,하계1동장충동,13263,2700.658,16100
86,방학제1동,장충동,127.0407251,37.6641763,127.0078812,37.5618946,방학제1동장충동,16850,2794.979,18300
87,장지동,장충동,127.1354,37.4785,127.0078812,37.5618946,장지동장충동,18674,2681.035,19410
88,양재2동,장충동,127.041188,37.470601,127.0078812,37.5618946,양재2동장충동,13314,2412.815,12900
89,가락본동,장충동,127.1217864,37.4955568,127.0078812,37.5618946,가락본동장충동,15338,2581.271,16000
90,목1동,장충동,126.8712323,37.5303777,127.0078812,37.5618946,목1동장충동,16501,2980.667,17200
91,연희동,장충동,126.9351754,37.5739083,127.0078812,37.5618946,연희동장충동,10841,2106.676,12500
92,망우본동,장충동,127.1014684,37.6005732,127.0078812,37.5618946,망우본동장충동,10416,2419.957,13300
93,신대방제1동,장충동,126.91005,37.488943,127.0078812,37.5618946,신대방제1동장충동,13936,2671.384,14600
94,상암동,장충동,126.8946875,37.578325,127.0078812,37.5618946,상암동장충동,13269,2393.997,14500
95,석촌동,장충동,127.1037,37.503592,127.0078812,37.5618946,석촌동장충동,12734,2006.535,12500
96,신대방제2동,장충동,126.9244085,37.4984422,127.0078812,37.5618946,신대방제2동장충동,12761,2067.227,12900
97,길음제1동,장충동,127.0193925,37.6104856,127.0078812,37.5618946,길음제1동장충동,7452,1614.667,10000
98,가양제3동,장충동,126.8605955,37.561092,127.0078812,37.5618946,가양제3동장충동,23874,2775.879,22400
99,명동,장충동,126.98585,37.560042,127.0078812,37.5618946,명동장충동,2374,705.814,4400
100,방학제2동,장충동,127.0351005,37.6681842,127.0078812,37.5618946,방학제2동장충동,17851,3255.546,19400
101,발산제1동,장충동,126.8331686,37.5531209,127.0078812,37.5618946,발산제1동장충동,20845,3689.098,22100
102,신길제6동,장충동,126.919437,37.498535,127.0078812,37.5618946,신길제6동장충동,12636,2160.371,13500
103,전농제2동,장충동,127.0600375,37.5781027,127.0078812,37.5618946,전농제2동장충동,6292,1482.227,8900
104,공릉1.3동,장충동,127.073838,37.624874,127.0078812,37.5618946,공릉1.3동장충동,12144,2328.949,14400
105,수서동,장충동,127.104929,37.4889181,127.0078812,37.5618946,수서동장충동,13755,2188.278,13700
106,번제3동,장충동,127.04665,37.625874,127.0078812,37.5618946,번제3동장충동,10442,1950.882,13000
107,잠원동,장충동,127.0140771,37.5149619,127.0078812,37.5618946,잠원동장충동,7148,1231.939,8200
108,대방동,장충동,126.92635,37.508133,127.0078812,37.5618946,대방동장충동,11448,1734.692,11700
109,삼전동,장충동,127.0925354,37.502714,127.0078812,37.5618946,삼전동장충동,12156,1914.816,11800
110,신월7동,장충동,126.8346571,37.5219343,127.0078812,37.5618946,신월7동장충동,24470,2823.203,22900
111,시흥제5동,장충동,126.908294,37.4523912,127.0078812,37.5618946,시흥제5동장충동,20590,3398.776,20200
112,신정2동,장충동,126.870679,37.5192314,127.0078812,37.5618946,신정2동장충동,16269,2927.019,18000
113,신정3동,장충동,126.8547892,37.5151685,127.0078812,37.5618946,신정3동장충동,22697,2943.877,21400
114,신월4동,장충동,126.8401341,37.5246218,127.0078812,37.5618946,신월4동장충동,23659,2594.37,22300
115,대흥동,장충동,126.9424619,37.5557827,127.0078812,37.5618946,대흥동장충동,6650,1416.46,9600
116,회현동,장충동,126.9793216,37.5572864,127.0078812,37.5618946,회현동장충동,3182,730.881,4900
117,서원동,장충동,126.9313,37.4797346,127.0078812,37.5618946,서원동장충동,13767,2913.448,15300
118,종로1.2.3.4가동,장충동,126.9902618,37.574461,127.0078812,37.5618946,종로1.2.3.4가동장충동,2887,860.414,4800
119,월계1동,장충동,127.0630165,37.6199197,127.0078812,37.5618946,월계1동장충동,10389,1973.762,12300
120,광희동,장충동,127.0050623,37.564494,127.0078812,37.5618946,광희동장충동,803,288.674,3800
121,구의제2동,장충동,127.0899111,37.5472481,127.0078812,37.5618946,구의제2동장충동,9688,2136.317,11900
122,구로제4동,장충동,126.8891697,37.4916271,127.0078812,37.5618946,구로제4동장충동,15379,2927.5,16500
123,신촌동,장충동,126.9418114,37.5640923,127.0078812,37.5618946,신촌동장충동,8208,1592.106,10600
124,서강동,장충동,126.9321095,37.5477577,127.0078812,37.5618946,서강동장충동,8444,1747.9,10600
125,중계4동,장충동,127.0780091,37.6587275,127.0078812,37.5618946,중계4동장충동,15261,3172.861,18600
126,숭인제2동,장충동,127.019988,37.574867,127.0078812,37.5618946,숭인제2동장충동,2419,915.188,4400
127,반포4동,장충동,127.0003853,37.4974314,127.0078812,37.5618946,반포4동장충동,8765,1414.097,9500
128,월계3동,장충동,127.0692485,37.6210475,127.0078812,37.5618946,월계3동장충동,10878,1959.263,12600
129,응암제2동,장충동,126.9230926,37.5946071,127.0078812,37.5618946,응암제2동장충동,11277,2431.119,14100
130,우장산동,장충동,126.8418849,37.5482468,127.0078812,37.5618946,우장산동장충동,19756,3245.738,19700
131,홍은제2동,장충동,126.9342509,37.5801972,127.0078812,37.5618946,홍은제2동장충동,9064,1985.148,11900
132,방화제2동,장충동,126.8067549,37.5666997,127.0078812,37.5618946,방화제2동장충동,26166,3678.847,24000
133,당산제2동,장충동,126.8973273,37.5310483,127.0078812,37.5618946,당산제2동장충동,14258,2220.836,14900
134,장충동,장충동,127.0078812,37.5618946,127.0078812,37.5618946,장충동장충동,0,0.0,0
135,사직동,장충동,126.9688397,37.576196,127.0078812,37.5618946,사직동장충동,6939,1527.331,9600
136,신원동,장충동,126.9273519,37.4815883,127.0078812,37.5618946,신원동장충동,13928,2832.392,15500
137,성내제2동,장충동,127.129563,37.532425,127.0078812,37.5618946,성내제2동장충동,15387,2405.462,15700
138,삼각산동,장충동,127.0207209,37.6151568,127.0078812,37.5618946,삼각산동장충동,8686,1783.226,11000
139,필동,장충동,126.9955699,37.5601529,127.0078812,37.5618946,필동장충동,1895,664.755,3800
140,답십리제2동,장충동,127.06125,37.567417,127.0078812,37.5618946,답십리제2동장충동,6427,1404.012,9100
141,장안제1동,장충동,127.066375,37.567842,127.0078812,37.5618946,장안제1동장충동,7091,1548.798,9700
142,화곡본동,장충동,126.847725,37.544075,127.0078812,37.5618946,화곡본동장충동,19494,2970.673,19200
143,행운동,장충동,126.9570456,37.4806541,127.0078812,37.5618946,행운동장충동,12790,2237.171,13200
144,노량진제1동,장충동,126.942013,37.512308,127.0078812,37.5618946,노량진제1동장충동,9721,1693.63,10800
145,문정2동,장충동,127.1108107,37.489823,127.0078812,37.5618946,문정2동장충동,14541,2401.556,15400
146,난곡동,장충동,126.9216507,37.4709634,127.0078812,37.5618946,난곡동장충동,16083,3245.906,17800
147,우이동,장충동,127.0118533,37.6479523,127.0078812,37.5618946,우이동장충동,12022,2598.657,14600
148,이화동,장충동,127.004338,37.577008,127.0078812,37.5618946,이화동장충동,2230,793.919,4100
149,북가좌제1동,장충동,126.910194,37.57429,127.0078812,37.5618946,북가좌제1동장충동,11959,2174.775,13500
150,옥수동,장충동,127.0134622,37.5436386,127.0078812,37.5618946,옥수동장충동,3396,657.265,5000
151,사근동,장충동,127.0453315,37.5614846,127.0078812,37.5618946,사근동장충동,4264,1037.066,6600
152,충현동,장충동,126.9546863,37.5648265,127.0078812,37.5618946,충현동장충동,6255,1346.668,8700
153,방이1동,장충동,127.123925,37.510933,127.0078812,37.5618946,방이1동장충동,14997,2453.024,16000
154,청운효자동,신대방제1동,126.9706519,37.5841367,126.91005,37.488943,청운효자동신대방제1동,21772,3424.478,22700
155,일원1동,신대방제1동,127.0879629,37.491839,126.91005,37.488943,일원1동신대방제1동,22148,3643.065,26130
156,삼성동,신대방제1동,127.062532,37.5144424,126.91005,37.488943,삼성동신대방제1동,21154,4444.675,23800
157,성현동,신대방제1동,126.9481271,37.4895366,126.91005,37.488943,성현동신대방제1동,4172,853.661,5800
158,오류제2동,신대방제1동,126.8395371,37.4888016,126.91005,37.488943,오류제2동신대방제1동,9913,1694.2,12630
159,신대방제1동,신대방제1동,126.91005,37.488943,126.91005,37.488943,신대방제1동신대방제1동,0,0.0,0
160,신대방제2동,신대방제1동,126.9244085,37.4984422,126.91005,37.488943,신대방제2동신대방제1동,3447,646.234,5000
161,행당제2동,신대방제1동,127.02935,37.558208,126.91005,37.488943,행당제2동신대방제1동,20605,4483.777,24500
162,가양제2동,신대방제1동,126.8512826,37.5673763,126.91005,37.488943,가양제2동신대방제1동,16703,2431.625,17200
163,공릉1.3동,신대방제1동,127.073838,37.624874,126.91005,37.488943,공릉1.3동신대방제1동,28752,4771.724,29300
164,수서동,신대방제1동,127.104929,37.4889181,126.91005,37.488943,수서동신대방제1동,24484,3618.322,27010
165,방화제3동,신대방제1동,126.8135628,37.5787386,126.91005,37.488943,방화제3동신대방제1동,19369,2979.02,19200
166,대방동,신대방제1동,126.92635,37.508133,126.91005,37.488943,대방동신대방제1동,3974,850.156,6000
167,신정3동,신대방제1동,126.8547892,37.5151685,126.91005,37.488943,신정3동신대방제1동,7625,1488.914,9800
168,흑석동,신대방제1동,126.966612,37.5058617,126.91005,37.488943,흑석동신대방제1동,8228,1742.427,10600
169,서원동,신대방제1동,126.9313,37.4797346,126.91005,37.488943,서원동신대방제1동,3107,959.639,5500
170,신정7동,신대방제1동,126.8597007,37.514393,126.91005,37.488943,신정7동신대방제1동,7034,1326.044,9300
171,삼양동,신대방제1동,127.0197725,37.6250518,126.91005,37.488943,삼양동신대방제1동,29508,4141.355,27800
172,목4동,신대방제1동,126.86835,37.532425,126.91005,37.488943,목4동신대방제1동,8584,1631.157,11100
173,홍은제2동,신대방제1동,126.9342509,37.5801972,126.91005,37.488943,홍은제2동신대방제1동,18820,2978.358,19100
174,당산제2동,신대방제1동,126.8973273,37.5310483,126.91005,37.488943,당산제2동신대방제1동,6176,1459.765,8700
175,독산제1동,신대방제1동,126.897041,37.4702453,126.91005,37.488943,독산제1동신대방제1동,2889,659.458,5200
176,신림동,신대방제1동,126.927075,37.487426,126.91005,37.488943,신림동신대방제1동,3035,547.662,4600
177,시흥제4동,신대방제1동,126.9061924,37.459029,126.91005,37.488943,시흥제4동신대방제1동,4298,822.343,6000
178,원효로제1동,신대방제1동,126.9676811,37.5372185,126.91005,37.488943,원효로제1동신대방제1동,9091,2068.19,12600
179,구로제5동,신대방제1동,126.8892945,37.5001593,126.91005,37.488943,구로제5동신대방제1동,2996,951.609,5200
180,서림동,신대방제1동,126.9349995,37.4749956,126.91005,37.488943,서림동신대방제1동,4138,1116.05,6900
181,사당제5동,신대방제1동,126.9668658,37.4857521,126.91005,37.488943,사당제5동신대방제1동,6475,1349.533,7700
182,방배1동,신대방제1동,126.9945569,37.4832801,126.91005,37.488943,방배1동신대방제1동,8954,2089.951,11000
183,북가좌제2동,신대방제1동,126.9112,37.5815,126.91005,37.488943,북가좌제2동신대방제1동,14358,2552.616,16500
184,중계1동,신대방제1동,127.0775275,37.6525986,126.91005,37.488943,중계1동신대방제1동,32572,5243.188,33300
185,노량진제1동,신대방제1동,126.942013,37.512308,126.91005,37.488943,노량진제1동신대방제1동,5666,1129.558,7400
186,신길제4동,신대방제1동,126.9112884,37.5084555,126.91005,37.488943,신길제4동신대방제1동,3730,1429.017,6400
187,중앙동,신대방제1동,126.9497133,37.4842598,126.91005,37.488943,중앙동신대방제1동,4692,871.654,6200
188,영등포본동,신대방제1동,126.9093046,37.5146826,126.91005,37.488943,영등포본동신대방제1동,3978,1492.715,6600
189,당산제1동,신대방제1동,126.897443,37.5249643,126.91005,37.488943,당산제1동신대방제1동,5805,1358.36,8000
190,오금동,신대방제1동,126.9138,37.6674,126.91005,37.488943,오금동신대방제1동,33026,4208.927,33730
191,잠실4동,신대방제1동,127.1122668,37.5201089,126.91005,37.488943,잠실4동신대방제1동,26427,4389.0,29830
192,청운효자동,고촌면,126.9706519,37.5841367,126.7709246,37.6033003,청운효자동고촌면,25441,2951.219,24050
193,등촌제3동,고촌면,126.847881,37.5589789,126.7709246,37.6033003,등촌제3동고촌면,10018,1885.076,11870
194,은천동,고촌면,126.9424278,37.4853086,126.7709246,37.6033003,은천동고촌면,23734,3549.445,23950
195,연희동,고촌면,126.9351754,37.5739083,126.7709246,37.6033003,연희동고촌면,21332,2592.913,21710
196,성산제2동,고촌면,126.9090061,37.568618,126.7709246,37.6033003,성산제2동고촌면,17496,1997.891,17550
197,상암동,고촌면,126.8946875,37.578325,126.7709246,37.6033003,상암동고촌면,15999,1743.306,16610
198,역삼1동,고촌면,127.0333574,37.4954841,126.7709246,37.6033003,역삼1동고촌면,29521,5331.212,31850
199,신월1동,고촌면,126.831487,37.532808,126.7709246,37.6033003,신월1동고촌면,10122,1733.403,12870
200,신월7동,고촌면,126.8346571,37.5219343,126.7709246,37.6033003,신월7동고촌면,11953,2175.432,14570
201,공항동,고촌면,126.8101437,37.5588296,126.7709246,37.6033003,공항동고촌면,6814,1371.248,8570
202,시흥제2동,고촌면,126.9148345,37.4495487,126.7709246,37.6033003,시흥제2동고촌면,27441,3390.896,29730
203,반포4동,고촌면,127.0003853,37.4974314,126.7709246,37.6033003,반포4동고촌면,25710,3846.077,24950
204,화곡제1동,고촌면,126.841562,37.530408,126.7709246,37.6033003,화곡제1동고촌면,11090,2105.237,14370
205,독산제1동,고촌면,126.897041,37.4702453,126.7709246,37.6033003,독산제1동고촌면,27996,3395.295,30030
206,구로제5동,고촌면,126.8892945,37.5001593,126.7709246,37.6033003,구로제5동고촌면,20582,3608.94,24850
207,성내제2동,고촌면,127.129563,37.532425,126.7709246,37.6033003,성내제2동고촌면,40177,5523.901,36750
208,목5동,고촌면,126.8816206,37.5371201,126.7709246,37.6033003,목5동고촌면,14322,2214.027,14850
209,사근동,고촌면,127.0453315,37.5614846,126.7709246,37.6033003,사근동고촌면,37341,4768.099,35050
210,가산동,구로제4동,126.8917326,37.4769094,126.8891697,37.4916271,가산동구로제4동,2510,924.932,4800
211,등촌제3동,구로제4동,126.847881,37.5589789,126.8891697,37.4916271,등촌제3동구로제4동,11973,2421.337,13900
212,상봉제2동,구로제4동,127.0808518,37.592892,126.8891697,37.4916271,상봉제2동구로제4동,27288,4556.681,28300
213,오류제1동,구로제4동,126.845201,37.497009,126.8891697,37.4916271,오류제1동구로제4동,5916,1078.986,8790
214,목1동,구로제4동,126.8712323,37.5303777,126.8891697,37.4916271,목1동구로제4동,5972,1161.077,8600
215,난향동,구로제4동,126.918842,37.461429,126.8891697,37.4916271,난향동구로제4동,6104,1313.225,8600
216,대림제3동,구로제4동,126.8980312,37.4983347,126.8891697,37.4916271,대림제3동구로제4동,1954,625.296,3800
217,오류제2동,구로제4동,126.8395371,37.4888016,126.8891697,37.4916271,오류제2동구로제4동,7643,1354.23,10190
218,개봉제2동,구로제4동,126.8565584,37.4908359,126.8891697,37.4916271,개봉제2동구로제4동,4856,1070.593,7910
219,신월2동,구로제4동,126.8444512,37.5249763,126.8891697,37.4916271,신월2동구로제4동,7033,1462.751,10100
220,가양제3동,구로제4동,126.8605955,37.561092,126.8891697,37.4916271,가양제3동구로제4동,11178,2315.131,14000
221,수궁동,구로제4동,126.8314627,37.4939422,126.8891697,37.4916271,수궁동구로제4동,6938,1218.42,9590
222,양평제1동,구로제4동,126.888238,37.52365,126.8891697,37.4916271,양평제1동구로제4동,5649,872.076,6800
223,잠원동,구로제4동,127.0140771,37.5149619,126.8891697,37.4916271,잠원동구로제4동,15815,3450.949,19700
224,개봉제1동,구로제4동,126.8511255,37.5003318,126.8891697,37.4916271,개봉제1동구로제4동,4729,1092.949,6700
225,낙성대동,구로제4동,126.9583884,37.4762971,126.8891697,37.4916271,낙성대동구로제4동,7685,1479.765,9400
226,길동,구로제4동,127.1426791,37.5345598,126.8891697,37.4916271,길동구로제4동,29636,5228.132,34290
227,시흥제1동,구로제4동,126.9032625,37.4535411,126.8891697,37.4916271,시흥제1동구로제4동,5555,1547.882,9200
228,회현동,구로제4동,126.9793216,37.5572864,126.8891697,37.4916271,회현동구로제4동,13016,3345.36,16600
229,용강동,구로제4동,126.9426766,37.5422119,126.8891697,37.4916271,용강동구로제4동,8909,2061.738,12800
230,구로제4동,구로제4동,126.8891697,37.4916271,126.8891697,37.4916271,구로제4동구로제4동,0,0.0,0
231,청림동,구로제4동,126.9585773,37.4918329,126.8891697,37.4916271,청림동구로제4동,8012,1588.654,9600
232,시흥제2동,구로제4동,126.9148345,37.4495487,126.8891697,37.4916271,시흥제2동구로제4동,7346,1962.819,10600
233,효창동,구로제4동,126.9618498,37.5424569,126.8891697,37.4916271,효창동구로제4동,11309,2541.726,14900
234,독산제1동,구로제4동,126.897041,37.4702453,126.8891697,37.4916271,독산제1동구로제4동,3483,755.195,5600
235,구로제2동,구로제4동,126.8834703,37.491377,126.8891697,37.4916271,구로제2동구로제4동,1179,372.846,3800
236,구로제5동,구로제4동,126.8892945,37.5001593,126.8891697,37.4916271,구로제5동구로제4동,1299,439.872,3800
237,중화제1동,구로제4동,127.080623,37.6011745,126.8891697,37.4916271,중화제1동구로제4동,31460,4932.556,31600
238,상계5동,구로제4동,127.069498,37.6627392,126.8891697,37.4916271,상계5동구로제4동,36454,5477.936,34100
239,서교동,구로제4동,126.914588,37.5551015,126.8891697,37.4916271,서교동구로제4동,9983,1977.001,12600
240,방화제1동,구로제4동,126.817026,37.5703659,126.8891697,37.4916271,방화제1동구로제4동,20733,2868.006,20100
241,개봉제3동,구로제4동,126.853838,37.485993,126.8891697,37.4916271,개봉제3동구로제4동,5539,1387.165,7500
242,화곡제4동,구로제4동,126.8609068,37.5346476,126.8891697,37.4916271,화곡제4동구로제4동,6079,1454.703,8300
243,수유제2동,구로제4동,127.0198777,37.6447027,126.8891697,37.4916271,수유제2동구로제4동,29882,4513.201,28600
244,난곡동,구로제4동,126.9216507,37.4709634,126.8891697,37.4916271,난곡동구로제4동,5125,1596.547,8600
245,조원동,구로제4동,126.9078649,37.4826299,126.8891697,37.4916271,조원동구로제4동,3233,714.074,5100
246,영등포본동,구로제4동,126.9093046,37.5146826,126.8891697,37.4916271,영등포본동구로제4동,4523,896.035,6300
247,증산동,구로제4동,126.9070404,37.5843063,126.8891697,37.4916271,증산동구로제4동,13016,2250.54,15100
248,응봉동,구로제4동,127.0334357,37.5531636,126.8891697,37.4916271,응봉동구로제4동,21325,4644.013,25900
