,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
125,불광제2동,방화제2동,126.9257389,37.6208567,126.8067549,37.5666997,불광제2동방화제2동,24850,3100.541,26330
126,구로제2동,방화제2동,126.8834703,37.491377,126.8067549,37.5666997,구로제2동방화제2동,13064,2895.996,17100
127,원효로제1동,방화제2동,126.9676811,37.5372185,126.8067549,37.5666997,원효로제1동방화제2동,19578,2681.088,19000
128,구로제5동,방화제2동,126.8892945,37.5001593,126.8067549,37.5666997,구로제5동방화제2동,13401,2838.987,17900
129,천호제1동,방화제2동,127.1368066,37.5450159,126.8067549,37.5666997,천호제1동방화제2동,39649,5631.707,35800
130,삼성1동,방화제2동,127.062532,37.5144424,126.8067549,37.5666997,삼성1동방화제2동,30810,5059.948,28500
131,갈현제2동,방화제2동,126.9158385,37.6185866,126.8067549,37.5666997,갈현제2동방화제2동,18526,2529.751,20690
132,사직동,방화제2동,126.9688397,37.576196,126.8067549,37.5666997,사직동방화제2동,21926,3376.0,21500
133,정릉제2동,방화제2동,127.0111047,37.6044729,126.8067549,37.5666997,정릉제2동방화제2동,25510,3321.155,22200
134,마천1동,방화제2동,127.1499724,37.4960195,126.8067549,37.5666997,마천1동방화제2동,41635,6506.386,44850
135,성내제2동,방화제2동,127.129563,37.532425,126.8067549,37.5666997,성내제2동방화제2동,37574,5481.268,33900
136,대림제1동,방화제2동,126.905818,37.4954685,126.8067549,37.5666997,대림제1동방화제2동,18943,3076.076,18900
137,원효로제2동,방화제2동,126.951538,37.53435,126.8067549,37.5666997,원효로제2동방화제2동,18014,2427.558,17600
138,삼각산동,방화제2동,127.0207209,37.6151568,126.8067549,37.5666997,삼각산동방화제2동,30460,3781.057,26500
139,신월5동,방화제2동,126.8271621,37.5386227,126.8067549,37.5666997,신월5동방화제2동,4642,784.014,6700
140,화곡제8동,방화제2동,126.848335,37.5326541,126.8067549,37.5666997,화곡제8동방화제2동,6592,1168.531,8300
141,서교동,방화제2동,126.914588,37.5551015,126.8067549,37.5666997,서교동방화제2동,14762,1948.039,14200
142,북가좌제2동,방화제2동,126.9112,37.5815,126.8067549,37.5666997,북가좌제2동방화제2동,15424,2163.644,15300
143,장위제2동,방화제2동,127.0545206,37.6123899,126.8067549,37.5666997,장위제2동방화제2동,30005,3863.241,26300
144,종로5.6가동,방화제2동,127.0050414,37.5720148,126.8067549,37.5666997,종로5.6가동방화제2동,25644,4583.859,27400
145,방화제1동,방화제2동,126.817026,37.5703659,126.8067549,37.5666997,방화제1동방화제2동,1870,395.822,3800
146,장안제1동,방화제2동,127.066375,37.567842,126.8067549,37.5666997,장안제1동방화제2동,35328,4710.986,31900
147,화곡본동,방화제2동,126.847725,37.544075,126.8067549,37.5666997,화곡본동방화제2동,6242,1221.57,7800
148,행운동,방화제2동,126.9570456,37.4806541,126.8067549,37.5666997,행운동방화제2동,23965,3653.629,22700
149,개봉제3동,방화제2동,126.853838,37.485993,126.8067549,37.5666997,개봉제3동방화제2동,11047,3313.214,17600
150,평창동,방화제2동,126.9681871,37.6063166,126.8067549,37.5666997,평창동방화제2동,24095,3057.635,22200
151,창제1동,방화제2동,127.0438683,37.6483046,126.8067549,37.5666997,창제1동방화제2동,45185,3560.407,43110
152,문래동,방화제2동,126.899466,37.517086,126.8067549,37.5666997,문래동방화제2동,15974,2512.951,15400
153,난곡동,방화제2동,126.9216507,37.4709634,126.8067549,37.5666997,난곡동방화제2동,23162,4072.803,23600
154,정릉제1동,방화제2동,127.0166146,37.6014512,126.8067549,37.5666997,정릉제1동방화제2동,28915,3520.015,24700
155,고덕제1동,방화제2동,127.1515382,37.5572593,126.8067549,37.5666997,고덕제1동방화제2동,42127,5598.596,37300
156,정릉제4동,방화제2동,127.0069798,37.6133387,126.8067549,37.5666997,정릉제4동방화제2동,26410,3441.53,23000
157,광장동,방화제2동,127.103025,37.546892,126.8067549,37.5666997,광장동방화제2동,36017,5347.853,32700
158,쌍문제2동,방화제2동,127.0389254,37.6579935,126.8067549,37.5666997,쌍문제2동방화제2동,44429,3770.214,42510
159,중곡제2동,방화제2동,127.081487,37.560308,126.8067549,37.5666997,중곡제2동방화제2동,36624,5314.263,35000
160,등촌제1동,방화제2동,126.8589287,37.5558155,126.8067549,37.5666997,등촌제1동방화제2동,6294,1333.421,8600
161,북가좌제1동,방화제2동,126.910194,37.57429,126.8067549,37.5666997,북가좌제1동방화제2동,15279,2051.634,15100
162,목5동,방화제2동,126.8816206,37.5371201,126.8067549,37.5666997,목5동방화제2동,12094,1982.365,13200
163,화곡제2동,방화제2동,126.854613,37.531817,126.8067549,37.5666997,화곡제2동방화제2동,7625,1342.338,10000
164,당산제1동,방화제2동,126.897443,37.5249643,126.8067549,37.5666997,당산제1동방화제2동,15334,2176.352,14700
165,응암제1동,방화제2동,126.926813,37.6006884,126.8067549,37.5666997,응암제1동방화제2동,20280,2386.363,18300
166,혜화동,방화제2동,127.0005764,37.5869186,126.8067549,37.5666997,혜화동방화제2동,25963,4417.94,28000
167,금호4가동,방화제2동,127.02241,37.5471987,126.8067549,37.5666997,금호4가동방화제2동,28416,4853.009,27200
168,망원제2동,방화제2동,126.9023578,37.5602495,126.8067549,37.5666997,망원제2동방화제2동,15328,2034.049,14600
169,천연동,방화제2동,126.9590332,37.5711247,126.8067549,37.5666997,천연동방화제2동,21151,3266.349,20100
170,신길제7동,방화제2동,126.921475,37.506392,126.8067549,37.5666997,신길제7동방화제2동,17975,2778.426,18000
171,중곡제3동,방화제2동,127.0801736,37.5688084,126.8067549,37.5666997,중곡제3동방화제2동,38020,5208.838,32800
172,보광동,방화제2동,127.0001818,37.5263257,126.8067549,37.5666997,보광동방화제2동,22730,3674.452,23900
173,대치2동,방화제2동,127.0642072,37.5022848,126.8067549,37.5666997,대치2동방화제2동,32271,5382.23,29500
174,원종1동,방화제2동,126.796025,37.5283699,126.8067549,37.5666997,원종1동방화제2동,6067,1043.022,8990
175,의정부1동,방화제2동,127.0475771,37.7464356,126.8067549,37.5666997,의정부1동방화제2동,39027,3510.192,38470
176,양주1동,방화제2동,127.0437813,37.7732673,126.8067549,37.5666997,양주1동방화제2동,40613,3596.699,59770
177,회기동,월계1동,127.0553132,37.5908083,127.0630165,37.6199197,회기동월계1동,6219,1243.082,7800
178,여의동,월계1동,126.934584,37.5177232,127.0630165,37.6199197,여의동월계1동,26453,4083.01,23700
179,능동,월계1동,127.0804994,37.5537803,127.0630165,37.6199197,능동월계1동,11073,2087.714,11000
180,석관동,월계1동,127.061413,37.612957,127.0630165,37.6199197,석관동월계1동,2249,515.858,3900
181,하계1동,월계1동,127.0725852,37.6405374,127.0630165,37.6199197,하계1동월계1동,3759,795.394,5200
182,상봉제2동,월계1동,127.0808518,37.592892,127.0630165,37.6199197,상봉제2동월계1동,5674,1201.775,7500
183,방학제1동,월계1동,127.0407251,37.6641763,127.0630165,37.6199197,방학제1동월계1동,6542,1304.482,8100
184,하계2동,월계1동,127.0679733,37.6320048,127.0630165,37.6199197,하계2동월계1동,2790,831.846,4300
185,종암동,월계1동,127.0351572,37.5990075,127.0630165,37.6199197,종암동월계1동,5518,1115.64,7000
186,중계2.3동,월계1동,127.0687126,37.6421829,127.0630165,37.6199197,중계2.3동월계1동,4012,791.59,5600
187,망우본동,월계1동,127.1014684,37.6005732,127.0630165,37.6199197,망우본동월계1동,7029,1439.388,8700
188,월계2동,월계1동,127.0508,37.6325377,127.0630165,37.6199197,월계2동월계1동,2499,561.672,4100
189,길음제1동,월계1동,127.0193925,37.6104856,127.0630165,37.6199197,길음제1동월계1동,6439,1817.016,7900
190,도봉제2동,월계1동,127.046575,37.669751,127.0630165,37.6199197,도봉제2동월계1동,6696,1330.629,8900
191,장안제2동,월계1동,127.0706,37.578483,127.0630165,37.6199197,장안제2동월계1동,6620,1094.171,8000
192,상계6.7동,월계1동,127.0669541,37.654882,127.0630165,37.6199197,상계6.7동월계1동,5109,1070.823,6700
193,신설동,월계1동,127.0255251,37.5749343,127.0630165,37.6199197,신설동월계1동,8817,1969.251,10800
194,수궁동,월계1동,126.8314627,37.4939422,127.0630165,37.6199197,수궁동월계1동,39363,5707.954,34500
195,송중동,월계1동,127.033738,37.616099,127.0630165,37.6199197,송중동월계1동,4791,831.9,6400
196,공릉1.3동,월계1동,127.073838,37.624874,127.0630165,37.6199197,공릉1.3동월계1동,3988,795.326,5700
197,번제3동,월계1동,127.04665,37.625874,127.0630165,37.6199197,번제3동월계1동,2555,634.464,4200
198,용두동,월계1동,127.0372011,37.5758884,127.0630165,37.6199197,용두동월계1동,8414,2002.835,12100
199,대방동,월계1동,126.92635,37.508133,127.0630165,37.6199197,대방동월계1동,27148,4236.073,24100
200,번제2동,월계1동,127.0387953,37.6323588,127.0630165,37.6199197,번제2동월계1동,3454,584.663,4900
201,수유제3동,월계1동,127.023125,37.638715,127.0630165,37.6199197,수유제3동월계1동,5339,1020.183,6800
202,청량리동,월계1동,127.0472767,37.5862586,127.0630165,37.6199197,청량리동월계1동,7151,1454.174,8900
203,신정2동,월계1동,126.870679,37.5192314,127.0630165,37.6199197,신정2동월계1동,30777,5033.53,30000
204,시흥제1동,월계1동,126.9032625,37.4535411,127.0630165,37.6199197,시흥제1동월계1동,37153,5001.939,38810
205,마장동,월계1동,127.045388,37.566325,127.0630165,37.6199197,마장동월계1동,8804,1728.681,10000
206,서초3동,월계1동,127.0119725,37.4836682,127.0630165,37.6199197,서초3동월계1동,23106,4531.452,21200
207,회현동,월계1동,126.9793216,37.5572864,127.0630165,37.6199197,회현동월계1동,13397,3636.597,19200
208,종로1.2.3.4가동,월계1동,126.9902618,37.574461,127.0630165,37.6199197,종로1.2.3.4가동월계1동,10740,3242.889,17500
209,월계1동,월계1동,127.0630165,37.6199197,127.0630165,37.6199197,월계1동월계1동,0,0.0,0
210,신내1동,월계1동,127.099538,37.605882,127.0630165,37.6199197,신내1동월계1동,6284,1264.749,8000
211,창제3동,월계1동,127.0429556,37.6381278,127.0630165,37.6199197,창제3동월계1동,4003,674.73,5400
212,한강로동,월계1동,126.9692332,37.5281071,127.0630165,37.6199197,한강로동월계1동,23335,3955.827,20800
213,창제4동,월계1동,127.0515994,37.6522276,127.0630165,37.6199197,창제4동월계1동,4966,1008.075,6900
214,숭인제1동,월계1동,127.0156274,37.5778049,127.0630165,37.6199197,숭인제1동월계1동,9072,2100.882,11400
215,남영동,월계1동,126.9748403,37.5457586,127.0630165,37.6199197,남영동월계1동,15300,3969.674,21100
216,월계3동,월계1동,127.0692485,37.6210475,127.0630165,37.6199197,월계3동월계1동,2861,529.233,4400
217,응암제2동,월계1동,126.9230926,37.5946071,127.0630165,37.6199197,응암제2동월계1동,20466,3494.283,21000
218,삼양동,월계1동,127.0197725,37.6250518,127.0630165,37.6199197,삼양동월계1동,6540,1364.577,7700
219,보문동,월계1동,127.0228,37.580383,127.0630165,37.6199197,보문동월계1동,8751,2061.566,11200
220,휘경제2동,월계1동,127.0685788,37.5902093,127.0630165,37.6199197,휘경제2동월계1동,7260,1227.404,8100
221,원효로제1동,월계1동,126.9676811,37.5372185,127.0630165,37.6199197,원효로제1동월계1동,24448,4188.003,22100
222,상계5동,월계1동,127.069498,37.6627392,127.0630165,37.6199197,상계5동월계1동,7158,1486.143,8800
223,장위제2동,월계1동,127.0545206,37.6123899,127.0630165,37.6199197,장위제2동월계1동,2725,594.68,4300
224,상계2동,월계1동,127.0678377,37.6574727,127.0630165,37.6199197,상계2동월계1동,6072,1288.035,7600
225,자양제2동,월계1동,127.084438,37.528825,127.0630165,37.6199197,자양제2동월계1동,20063,2884.454,18300
226,인수동,월계1동,127.0106307,37.6415105,127.0630165,37.6199197,인수동월계1동,6852,1533.711,8200
227,상계9동,월계1동,127.0638347,37.664553,127.0630165,37.6199197,상계9동월계1동,6751,1439.476,8300
228,문래동,월계1동,126.899466,37.517086,127.0630165,37.6199197,문래동월계1동,31469,4954.279,29300
229,쌍문제2동,월계1동,127.0389254,37.6579935,127.0630165,37.6199197,쌍문제2동월계1동,6975,1246.291,8300
230,휘경제1동,월계1동,127.065725,37.592932,127.0630165,37.6199197,휘경제1동월계1동,5314,924.204,6800
231,장위제3동,월계1동,127.056603,37.6165512,127.0630165,37.6199197,장위제3동월계1동,2864,727.207,4400
232,중곡제3동,월계1동,127.0801736,37.5688084,127.0630165,37.6199197,중곡제3동월계1동,9059,1623.258,9500
233,동천동,월계1동,127.0993083,37.3418944,127.0630165,37.6199197,동천동월계1동,42050,5922.163,43950
234,회기동,양주2동,127.0553132,37.5908083,127.0803634,37.7969422,회기동양주2동,32469,3854.713,31530
235,구의제1동,양주2동,127.0856756,37.5424917,127.0803634,37.7969422,구의제1동양주2동,41306,2893.583,39630
236,석관동,양주2동,127.061413,37.612957,127.0803634,37.7969422,석관동양주2동,29084,2783.162,29130
237,종암동,양주2동,127.0351572,37.5990075,127.0803634,37.7969422,종암동양주2동,36320,2844.864,34150
238,중계2.3동,양주2동,127.0687126,37.6421829,127.0803634,37.7969422,중계2.3동양주2동,25062,2250.618,24530
239,삼성동,양주2동,127.062532,37.5144424,127.0803634,37.7969422,삼성동양주2동,43357,3209.184,41050
240,오류제2동,양주2동,126.8395371,37.4888016,127.0803634,37.7969422,오류제2동양주2동,74284,5948.11,70730
241,월계2동,양주2동,127.0508,37.6325377,127.0803634,37.7969422,월계2동양주2동,25245,2162.715,24730
242,도봉제2동,양주2동,127.046575,37.669751,127.0803634,37.7969422,도봉제2동양주2동,20837,1842.874,20870
