,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
29,오류제1동,중화제1동,126.845201,37.497009,127.080623,37.6011745,오류제1동중화제1동,31562,5068.254,29400
30,장지동,중화제1동,127.1354,37.4785,127.080623,37.6011745,장지동중화제1동,25625,3358.852,22700
31,하계2동,중화제1동,127.0679733,37.6320048,127.080623,37.6011745,하계2동중화제1동,4815,968.071,6700
32,종암동,중화제1동,127.0351572,37.5990075,127.080623,37.6011745,종암동중화제1동,7830,1366.69,9200
33,중계2.3동,중화제1동,127.0687126,37.6421829,127.080623,37.6011745,중계2.3동중화제1동,5616,1159.058,7200
34,면목제5동,중화제1동,127.079511,37.5857842,127.080623,37.6011745,면목제5동중화제1동,1831,539.235,3800
35,고척제1동,중화제1동,126.8628603,37.5004631,127.080623,37.6011745,고척제1동중화제1동,29408,4889.971,27600
36,삼선동,중화제1동,127.0146297,37.5908326,127.080623,37.6011745,삼선동중화제1동,10385,1914.905,12300
37,망우본동,중화제1동,127.1014684,37.6005732,127.080623,37.6011745,망우본동중화제1동,2609,704.533,4500
38,오류제2동,중화제1동,126.8395371,37.4888016,127.080623,37.6011745,오류제2동중화제1동,33102,5494.301,31200
39,신대방제1동,중화제1동,126.91005,37.488943,127.080623,37.6011745,신대방제1동중화제1동,26138,4341.197,23200
40,가양제1동,중화제1동,126.8447099,37.5695239,127.080623,37.6011745,가양제1동중화제1동,33972,4392.146,29300
41,장안제2동,중화제1동,127.0706,37.578483,127.080623,37.6011745,장안제2동중화제1동,3128,770.622,5000
42,둔촌제2동,중화제1동,127.1419221,37.5332885,127.080623,37.6011745,둔촌제2동중화제1동,12560,2695.816,14900
43,상계6.7동,중화제1동,127.0669541,37.654882,127.080623,37.6011745,상계6.7동중화제1동,6713,1362.096,8500
44,양재1동,중화제1동,127.026744,37.4716412,127.080623,37.6011745,양재1동중화제1동,24314,4094.678,27970
45,군자동,중화제1동,127.0753494,37.5554853,127.080623,37.6011745,군자동중화제1동,6746,1393.398,8400
46,신내2동,중화제1동,127.0942306,37.6061896,127.080623,37.6011745,신내2동중화제1동,2154,520.177,4000
47,공릉1.3동,중화제1동,127.073838,37.624874,127.080623,37.6011745,공릉1.3동중화제1동,3926,868.301,5800
48,수서동,중화제1동,127.104929,37.4889181,127.080623,37.6011745,수서동중화제1동,21132,3049.444,19900
49,번제3동,중화제1동,127.04665,37.625874,127.080623,37.6011745,번제3동중화제1동,5564,1390.751,7700
50,강일동,중화제1동,127.173909,37.5649783,127.080623,37.6011745,강일동중화제1동,11969,1739.547,14250
51,개봉제1동,중화제1동,126.8511255,37.5003318,127.080623,37.6011745,개봉제1동중화제1동,30759,4998.354,28700
52,번제2동,중화제1동,127.0387953,37.6323588,127.080623,37.6011745,번제2동중화제1동,6463,1481.307,8600
53,구산동,중화제1동,126.9103893,37.6117455,127.080623,37.6011745,구산동중화제1동,23617,3256.147,23100
54,길동,중화제1동,127.1426791,37.5345598,127.080623,37.6011745,길동중화제1동,12495,2629.785,14800
55,수유제3동,중화제1동,127.023125,37.638715,127.080623,37.6011745,수유제3동중화제1동,8348,1887.048,10600
56,회현동,중화제1동,126.9793216,37.5572864,127.080623,37.6011745,회현동중화제1동,11513,3557.05,18700
57,신내1동,중화제1동,127.099538,37.605882,127.080623,37.6011745,신내1동중화제1동,2080,619.928,3800
58,구로제4동,중화제1동,126.8891697,37.4916271,127.080623,37.6011745,구로제4동중화제1동,27581,4575.506,25000
59,서강동,중화제1동,126.9321095,37.5477577,127.080623,37.6011745,서강동중화제1동,23586,3812.689,21300
60,중계4동,중화제1동,127.0780091,37.6587275,127.080623,37.6011745,중계4동중화제1동,7345,1540.021,9000
61,남영동,중화제1동,126.9748403,37.5457586,127.080623,37.6011745,남영동중화제1동,13838,3678.11,20300
62,월계3동,중화제1동,127.0692485,37.6210475,127.080623,37.6011745,월계3동중화제1동,3234,781.991,5300
63,신도림동,중화제1동,126.8805826,37.5077664,127.080623,37.6011745,신도림동중화제1동,27549,4347.188,24800
64,보문동,중화제1동,127.0228,37.580383,127.080623,37.6011745,보문동중화제1동,7039,2230.796,12400
65,휘경제2동,중화제1동,127.0685788,37.5902093,127.080623,37.6011745,휘경제2동중화제1동,2187,777.454,4000
66,공릉2동,중화제1동,127.083488,37.621332,127.080623,37.6011745,공릉2동중화제1동,2975,682.527,5000
67,불광제2동,중화제1동,126.9257389,37.6208567,127.080623,37.6011745,불광제2동중화제1동,23539,3080.647,22600
68,고덕제2동,중화제1동,127.16435,37.5605,127.080623,37.6011745,고덕제2동중화제1동,10994,1659.696,13650
69,구로제2동,중화제1동,126.8834703,37.491377,127.080623,37.6011745,구로제2동중화제1동,28007,4795.532,25700
70,돈암제1동,중화제1동,127.0263875,37.6034071,127.080623,37.6011745,돈암제1동중화제1동,8436,1518.591,9900
71,미성동,중화제1동,126.9155534,37.4761761,127.080623,37.6011745,미성동중화제1동,28105,4499.401,25400
72,서초2동,중화제1동,127.02496,37.49208,127.080623,37.6011745,서초2동중화제1동,20266,3661.478,19500
73,중화제1동,중화제1동,127.080623,37.6011745,127.080623,37.6011745,중화제1동중화제1동,0,0.0,0
74,한남동,중화제1동,127.0005,37.53455,127.080623,37.6011745,한남동중화제1동,15754,2851.451,16000
75,개봉제3동,중화제1동,126.853838,37.485993,127.080623,37.6011745,개봉제3동중화제1동,33938,4931.694,35010
76,인수동,중화제1동,127.0106307,37.6415105,127.080623,37.6011745,인수동중화제1동,9861,2320.386,12000
77,상계9동,중화제1동,127.0638347,37.664553,127.080623,37.6011745,상계9동중화제1동,8355,1729.785,10100
78,도봉제1동,중화제1동,127.0434369,37.6786913,127.080623,37.6011745,도봉제1동중화제1동,12228,1940.045,12600
79,난곡동,중화제1동,126.9216507,37.4709634,127.080623,37.6011745,난곡동중화제1동,28573,4573.27,25700
80,창신제3동,중화제1동,127.0150474,37.5779055,127.080623,37.6011745,창신제3동중화제1동,7471,2281.975,13300
81,우이동,중화제1동,127.0118533,37.6479523,127.080623,37.6011745,우이동중화제1동,9556,2230.995,11900
82,신길제4동,중화제1동,126.9112884,37.5084555,127.080623,37.6011745,신길제4동중화제1동,24586,3690.191,22400
83,청파동,중화제1동,126.9674,37.5488,127.080623,37.6011745,청파동중화제1동,20096,3554.978,19600
84,중화제2동,중화제1동,127.0795427,37.5993838,127.080623,37.6011745,중화제2동중화제1동,274,82.218,3800
85,길음제2동,중화제1동,127.0273155,37.6066647,127.080623,37.6011745,길음제2동중화제1동,9134,1670.967,10800
86,화곡제2동,중화제1동,126.854613,37.531817,127.080623,37.6011745,화곡제2동중화제1동,31789,4490.284,27600
87,동구동,중화제1동,127.1405406,37.6134686,127.080623,37.6011745,동구동중화제1동,7283,1617.558,10050
88,상봉제1동,금곡동,127.0872004,37.5998799,127.2057224,37.6320823,상봉제1동금곡동,13206,1809.148,14470
89,일원1동,금곡동,127.0879629,37.491839,127.2057224,37.6320823,일원1동금곡동,28779,3488.96,27490
90,등촌제3동,금곡동,126.847881,37.5589789,127.2057224,37.6320823,등촌제3동금곡동,55421,4269.145,52730
91,종암동,금곡동,127.0351572,37.5990075,127.2057224,37.6320823,종암동금곡동,17696,1783.993,17470
92,중계2.3동,금곡동,127.0687126,37.6421829,127.2057224,37.6320823,중계2.3동금곡동,15546,1807.441,16170
93,창신제1동,금곡동,127.016363,37.570758,127.2057224,37.6320823,창신제1동금곡동,21721,2768.691,22170
94,청룡동,금곡동,126.9416518,37.4791304,127.2057224,37.6320823,청룡동금곡동,36939,4644.303,32630
95,월계2동,금곡동,127.0508,37.6325377,127.2057224,37.6320823,월계2동금곡동,17668,2295.231,18570
96,내곡동,금곡동,127.0583103,37.4493583,127.2057224,37.6320823,내곡동금곡동,36423,4468.498,33690
97,방배2동,금곡동,126.9855106,37.4797439,127.2057224,37.6320823,방배2동금곡동,32976,4134.841,29930
98,둔촌제2동,금곡동,127.1419221,37.5332885,127.2057224,37.6320823,둔촌제2동금곡동,17848,2452.558,18290
99,역삼1동,금곡동,127.0333574,37.4954841,127.2057224,37.6320823,역삼1동금곡동,26210,3799.774,25890
100,일원2동,금곡동,127.0737224,37.4922048,127.2057224,37.6320823,일원2동금곡동,25311,3047.254,23890
101,행당제2동,금곡동,127.02935,37.558208,127.2057224,37.6320823,행당제2동금곡동,23811,3438.94,26670
102,수궁동,금곡동,126.8314627,37.4939422,127.2057224,37.6320823,수궁동금곡동,48646,5110.384,41970
103,가양제2동,금곡동,126.8512826,37.5673763,127.2057224,37.6320823,가양제2동금곡동,56673,4123.835,53830
104,신내2동,금곡동,127.0942306,37.6061896,127.2057224,37.6320823,신내2동금곡동,12094,1490.143,13170
105,수서동,금곡동,127.104929,37.4889181,127.2057224,37.6320823,수서동금곡동,26711,3278.326,25190
106,도곡2동,금곡동,127.0464338,37.4837425,127.2057224,37.6320823,도곡2동금곡동,27071,3522.724,25790
107,방배본동,금곡동,126.988785,37.4941452,127.2057224,37.6320823,방배본동금곡동,31079,3797.339,28230
108,낙성대동,금곡동,126.9583884,37.4762971,127.2057224,37.6320823,낙성대동금곡동,38058,4865.212,36770
109,면목제4동,금곡동,127.0855775,37.5746736,127.2057224,37.6320823,면목제4동금곡동,16745,1579.204,16830
110,오륜동,금곡동,127.1343,37.515425,127.2057224,37.6320823,오륜동금곡동,20331,2640.874,21030
111,신내1동,금곡동,127.099538,37.605882,127.2057224,37.6320823,신내1동금곡동,11767,1337.115,12870
112,신촌동,금곡동,126.9418114,37.5640923,127.2057224,37.6320823,신촌동금곡동,33938,3495.568,31170
113,서초4동,금곡동,127.0221589,37.5026685,127.2057224,37.6320823,서초4동금곡동,31145,4229.203,28730
114,숭인제1동,금곡동,127.0156274,37.5778049,127.2057224,37.6320823,숭인제1동금곡동,20921,2503.801,21470
115,중계4동,금곡동,127.0780091,37.6587275,127.2057224,37.6320823,중계4동금곡동,16878,2076.506,17270
116,반포4동,금곡동,127.0003853,37.4974314,127.2057224,37.6320823,반포4동금곡동,30486,3972.71,28330
117,명일제1동,금곡동,127.1443656,37.5512453,127.2057224,37.6320823,명일제1동금곡동,14841,1591.563,15410
118,우장산동,금곡동,126.8418849,37.5482468,127.2057224,37.6320823,우장산동금곡동,56301,4407.682,53830
119,신도림동,금곡동,126.8805826,37.5077664,127.2057224,37.6320823,신도림동금곡동,39635,5197.414,35530
120,대조동,금곡동,126.920813,37.614165,127.2057224,37.6320823,대조동금곡동,32871,3367.178,30170
121,공릉2동,금곡동,127.083488,37.621332,127.2057224,37.6320823,공릉2동금곡동,12873,1352.246,13870
122,노량진제2동,금곡동,126.937352,37.508509,127.2057224,37.6320823,노량진제2동금곡동,34316,4404.598,30630
123,화양동,금곡동,127.0713152,37.5465421,127.2057224,37.6320823,화양동금곡동,21300,2955.056,22130
124,정릉제2동,금곡동,127.0111047,37.6044729,127.2057224,37.6320823,정릉제2동금곡동,19765,2225.945,20070
125,서초2동,금곡동,127.02496,37.49208,127.2057224,37.6320823,서초2동금곡동,27009,3915.716,26390
126,성내제2동,금곡동,127.129563,37.532425,127.2057224,37.6320823,성내제2동금곡동,17451,2332.203,17990
127,사당제3동,금곡동,126.9734908,37.4845247,127.2057224,37.6320823,사당제3동금곡동,32844,4065.21,29830
128,중림동,금곡동,126.9644863,37.5548629,127.2057224,37.6320823,중림동금곡동,30540,3810.849,29870
129,성내제3동,금곡동,127.13287,37.5260101,127.2057224,37.6320823,성내제3동금곡동,19586,2386.823,19830
130,가리봉동,금곡동,126.8897489,37.4825557,127.2057224,37.6320823,가리봉동금곡동,40110,5782.416,37330
131,상봉제1동,성수2가제3동,127.0872004,37.5998799,127.0552645,37.5482223,상봉제1동성수2가제3동,7789,1245.413,8800
132,구의제1동,성수2가제3동,127.0856756,37.5424917,127.0552645,37.5482223,구의제1동성수2가제3동,3261,591.002,4700
133,일원1동,성수2가제3동,127.0879629,37.491839,127.0552645,37.5482223,일원1동성수2가제3동,12039,1938.344,14300
134,중계2.3동,성수2가제3동,127.0687126,37.6421829,127.0552645,37.5482223,중계2.3동성수2가제3동,19125,2104.678,17600
135,고척제1동,성수2가제3동,126.8628603,37.5004631,127.0552645,37.5482223,고척제1동성수2가제3동,22205,3748.328,22000
136,방배3동,성수2가제3동,126.9999918,37.4784409,127.0552645,37.5482223,방배3동성수2가제3동,13478,2534.086,14000
137,세곡동,성수2가제3동,127.1043555,37.4643683,127.0552645,37.5482223,세곡동성수2가제3동,13745,2322.973,14200
138,왕십리도선동,성수2가제3동,127.0255501,37.5678257,127.0552645,37.5482223,왕십리도선동성수2가제3동,4061,798.964,5500
139,상암동,성수2가제3동,126.8946875,37.578325,127.0552645,37.5482223,상암동성수2가제3동,22299,3006.876,19900
140,논현1동,성수2가제3동,127.028461,37.5115706,127.0552645,37.5482223,논현1동성수2가제3동,6647,2250.376,8800
141,내곡동,성수2가제3동,127.0583103,37.4493583,127.0552645,37.5482223,내곡동성수2가제3동,19683,3066.841,20800
142,도봉제2동,성수2가제3동,127.046575,37.669751,127.0552645,37.5482223,도봉제2동성수2가제3동,21074,2203.33,18700
143,발산제1동,성수2가제3동,126.8331686,37.5531209,127.0552645,37.5482223,발산제1동성수2가제3동,25509,3676.28,22800
144,신설동,성수2가제3동,127.0255251,37.5749343,127.0552645,37.5482223,신설동성수2가제3동,5009,968.026,6600
145,군자동,성수2가제3동,127.0753494,37.5554853,127.0552645,37.5482223,군자동성수2가제3동,2491,580.733,4300
146,수궁동,성수2가제3동,126.8314627,37.4939422,127.0552645,37.5482223,수궁동성수2가제3동,28208,3580.534,25200
147,신내2동,성수2가제3동,127.0942306,37.6061896,127.0552645,37.5482223,신내2동성수2가제3동,9286,1588.089,10300
148,공릉1.3동,성수2가제3동,127.073838,37.624874,127.0552645,37.5482223,공릉1.3동성수2가제3동,11029,1805.648,11900
149,수서동,성수2가제3동,127.104929,37.4889181,127.0552645,37.5482223,수서동성수2가제3동,9918,1898.791,10900
150,응암제3동,성수2가제3동,126.9157268,37.5922474,127.0552645,37.5482223,응암제3동성수2가제3동,24251,3289.344,22500
151,개봉제1동,성수2가제3동,126.8511255,37.5003318,127.0552645,37.5482223,개봉제1동성수2가제3동,23308,3918.749,22800
152,화곡제6동,성수2가제3동,126.8501301,37.5518173,127.0552645,37.5482223,화곡제6동성수2가제3동,23501,3220.216,20800
153,길동,성수2가제3동,127.1426791,37.5345598,127.0552645,37.5482223,길동성수2가제3동,11187,1703.821,12000
154,흑석동,성수2가제3동,126.966612,37.5058617,127.0552645,37.5482223,흑석동성수2가제3동,13187,1898.388,13000
155,마장동,성수2가제3동,127.045388,37.566325,127.0552645,37.5482223,마장동성수2가제3동,4041,605.254,5500
156,월계1동,성수2가제3동,127.0630165,37.6199197,127.0552645,37.5482223,월계1동성수2가제3동,11225,1690.123,13000
157,광희동,성수2가제3동,127.0050623,37.564494,127.0552645,37.5482223,광희동성수2가제3동,6386,1830.247,9200
158,구의제2동,성수2가제3동,127.0899111,37.5472481,127.0552645,37.5482223,구의제2동성수2가제3동,3431,653.95,5000
159,갈현제1동,성수2가제3동,126.916675,37.623707,127.0552645,37.5482223,갈현제1동성수2가제3동,24806,3394.866,24100
160,중계4동,성수2가제3동,127.0780091,37.6587275,127.0552645,37.5482223,중계4동성수2가제3동,20870,2462.627,19200
161,성산제1동,성수2가제3동,126.90785,37.5634083,127.0552645,37.5482223,성산제1동성수2가제3동,20536,3033.53,19300
162,암사제1동,성수2가제3동,127.132663,37.551508,127.0552645,37.5482223,암사제1동성수2가제3동,9883,1492.174,11100
163,풍납2동,성수2가제3동,127.1157686,37.5292584,127.0552645,37.5482223,풍납2동성수2가제3동,6811,1172.045,8500
164,암사제3동,성수2가제3동,127.1408249,37.5549912,127.0552645,37.5482223,암사제3동성수2가제3동,10068,1446.576,11400
165,행당제1동,성수2가제3동,127.036188,37.558567,127.0552645,37.5482223,행당제1동성수2가제3동,2658,529.077,4200
166,대조동,성수2가제3동,126.920813,37.614165,127.0552645,37.5482223,대조동성수2가제3동,23954,3177.746,22800
167,구로제5동,성수2가제3동,126.8892945,37.5001593,127.0552645,37.5482223,구로제5동성수2가제3동,19717,3219.506,18700
168,용답동,성수2가제3동,127.0555515,37.5640618,127.0552645,37.5482223,용답동성수2가제3동,4325,707.076,5600
169,방배1동,성수2가제3동,126.9945569,37.4832801,127.0552645,37.5482223,방배1동성수2가제3동,13253,2311.632,13600
170,구의제3동,성수2가제3동,127.0920204,37.5380706,127.0552645,37.5482223,구의제3동성수2가제3동,3966,802.869,5300
171,송정동,성수2가제3동,127.0696004,37.5545217,127.0552645,37.5482223,송정동성수2가제3동,1968,383.009,3800
172,행운동,성수2가제3동,126.9570456,37.4806541,127.0552645,37.5482223,행운동성수2가제3동,16676,2660.575,15700
173,성수1가제1동,성수2가제3동,127.04965,37.542108,127.0552645,37.5482223,성수1가제1동성수2가제3동,1916,594.06,3800
174,쌍문제2동,성수2가제3동,127.0389254,37.6579935,127.0552645,37.5482223,쌍문제2동성수2가제3동,21442,2189.469,19000
175,자양제4동,성수2가제3동,127.0662969,37.5341115,127.0552645,37.5482223,자양제4동성수2가제3동,2762,677.069,4400
176,청파동,성수2가제3동,126.9674,37.5488,127.0552645,37.5482223,청파동성수2가제3동,12624,2224.373,12800
177,중화제2동,성수2가제3동,127.0795427,37.5993838,127.0552645,37.5482223,중화제2동성수2가제3동,7172,1012.367,8300
178,옥수동,성수2가제3동,127.0134622,37.5436386,127.0552645,37.5482223,옥수동성수2가제3동,5645,1030.307,6900
179,수유제1동,성수2가제3동,127.0176014,37.6300865,127.0552645,37.5482223,수유제1동성수2가제3동,15959,2032.4,15200
180,신길제3동,성수2가제3동,126.9077425,37.5073003,127.0552645,37.5482223,신길제3동성수2가제3동,17702,2827.383,16900
181,사근동,성수2가제3동,127.0453315,37.5614846,127.0552645,37.5482223,사근동성수2가제3동,2796,637.957,4400
182,오금동,성수2가제3동,126.9138,37.6674,127.0552645,37.5482223,오금동성수2가제3동,38032,4144.793,35730
183,금호4가동,성수2가제3동,127.02241,37.5471987,127.0552645,37.5482223,금호4가동성수2가제3동,4716,832.898,6200
184,전농제1동,성수2가제3동,127.0477575,37.5779984,127.0552645,37.5482223,전농제1동성수2가제3동,5103,940.824,6600
185,상봉제1동,수동면,127.0872004,37.5998799,127.3259145,37.7035168,상봉제1동수동면,30862,3195.393,30150
186,등촌제3동,수동면,126.847881,37.5589789,127.3259145,37.7035168,등촌제3동수동면,71155,5926.087,68810
187,망우본동,수동면,127.1014684,37.6005732,127.3259145,37.7035168,망우본동수동면,40535,3098.06,39350
188,일원2동,수동면,127.0737224,37.4922048,127.3259145,37.7035168,일원2동수동면,41363,4014.255,40090
189,서초1동,수동면,127.0195082,37.4901186,127.3259145,37.7035168,서초1동수동면,43504,4937.896,43590
190,중계4동,수동면,127.0780091,37.6587275,127.3259145,37.7035168,중계4동수동면,43983,3258.186,41950
191,금호2.3가동,수동면,127.0209487,37.5532922,127.3259145,37.7035168,금호2.3가동수동면,41355,4509.878,39450
192,불광제1동,수동면,126.9320747,37.6103876,127.3259145,37.7035168,불광제1동수동면,65812,4682.37,61490
193,성내제2동,수동면,127.129563,37.532425,127.3259145,37.7035168,성내제2동수동면,33503,3317.904,33790
194,창제1동,수동면,127.0438683,37.6483046,127.3259145,37.7035168,창제1동수동면,35359,3572.285,34550
195,도봉제1동,수동면,127.0434369,37.6786913,127.3259145,37.7035168,도봉제1동수동면,48302,3450.953,46130
196,응암제1동,수동면,126.926813,37.6006884,127.3259145,37.7035168,응암제1동수동면,59381,4960.761,55830
197,상봉제1동,야탑1동,127.0872004,37.5998799,127.130218,37.4119827,상봉제1동야탑1동,32850,2943.098,28810
198,일원1동,야탑1동,127.0879629,37.491839,127.130218,37.4119827,일원1동야탑1동,15782,1735.738,16310
199,이태원제1동,야탑1동,126.9950384,37.5325225,127.130218,37.4119827,이태원제1동야탑1동,23897,3485.792,25210
200,등촌제3동,야탑1동,126.847881,37.5589789,127.130218,37.4119827,등촌제3동야탑1동,36660,4702.217,34010
201,장지동,야탑1동,127.1354,37.4785,127.130218,37.4119827,장지동야탑1동,8872,1052.628,10630
202,하계2동,야탑1동,127.0679733,37.6320048,127.130218,37.4119827,하계2동야탑1동,36150,3040.006,31310
203,중계2.3동,야탑1동,127.0687126,37.6421829,127.130218,37.4119827,중계2.3동야탑1동,36864,2910.707,35590
204,양재2동,야탑1동,127.041188,37.470601,127.130218,37.4119827,양재2동야탑1동,12685,1655.042,14110
205,삼성동,야탑1동,127.062532,37.5144424,127.130218,37.4119827,삼성동야탑1동,19389,2583.438,20310
206,성현동,야탑1동,126.9481271,37.4895366,127.130218,37.4119827,성현동야탑1동,24394,2641.514,23630
207,대림제3동,야탑1동,126.8980312,37.4983347,127.130218,37.4119827,대림제3동야탑1동,29802,3322.261,28430
208,세곡동,야탑1동,127.1043555,37.4643683,127.130218,37.4119827,세곡동야탑1동,8788,1216.427,11110
209,청룡동,야탑1동,126.9416518,37.4791304,127.130218,37.4119827,청룡동야탑1동,23283,2177.256,22730
210,망우본동,야탑1동,127.1014684,37.6005732,127.130218,37.4119827,망우본동야탑1동,33772,2496.438,32790
211,성산제2동,야탑1동,126.9090061,37.568618,127.130218,37.4119827,성산제2동야탑1동,43662,3243.191,39710
212,신사제1동,야탑1동,126.9117735,37.5978445,127.130218,37.4119827,신사제1동야탑1동,40102,5198.117,37710
213,시흥제3동,야탑1동,126.9057945,37.4403095,127.130218,37.4119827,시흥제3동야탑1동,27243,2193.033,28110
214,내곡동,야탑1동,127.0583103,37.4493583,127.130218,37.4119827,내곡동야탑1동,9711,1316.735,11850
215,역촌동,야탑1동,126.915114,37.6044046,127.130218,37.4119827,역촌동야탑1동,40372,5167.836,38210
216,둔촌제2동,야탑1동,127.1419221,37.5332885,127.130218,37.4119827,둔촌제2동야탑1동,16595,1768.855,17730
217,신설동,야탑1동,127.0255251,37.5749343,127.130218,37.4119827,신설동야탑1동,27762,3020.056,25510
218,양재1동,야탑1동,127.026744,37.4716412,127.130218,37.4119827,양재1동야탑1동,14481,1999.655,15410
219,방배4동,야탑1동,126.9923344,37.489007,127.130218,37.4119827,방배4동야탑1동,19356,2737.026,19410
220,가양제2동,야탑1동,126.8512826,37.5673763,127.130218,37.4119827,가양제2동야탑1동,38035,4513.789,35010
221,수서동,야탑1동,127.104929,37.4889181,127.130218,37.4119827,수서동야탑1동,11536,1652.219,13390
222,용두동,야탑1동,127.0372011,37.5758884,127.130218,37.4119827,용두동야탑1동,26810,2743.032,24210
223,도곡2동,야탑1동,127.0464338,37.4837425,127.130218,37.4119827,도곡2동야탑1동,13604,1971.654,14510
224,번제1동,야탑1동,127.0288473,37.6378913,127.130218,37.4119827,번제1동야탑1동,40451,3490.422,35490
225,강일동,야탑1동,127.173909,37.5649783,127.130218,37.4119827,강일동야탑1동,22786,1967.414,23190
226,천호제3동,야탑1동,127.1332269,37.5361455,127.130218,37.4119827,천호제3동야탑1동,17381,1816.181,18530
227,신월1동,야탑1동,126.831487,37.532808,127.130218,37.4119827,신월1동야탑1동,40287,3794.67,39650
228,번제2동,야탑1동,127.0387953,37.6323588,127.130218,37.4119827,번제2동야탑1동,37375,3271.046,32610
229,구산동,야탑1동,126.9103893,37.6117455,127.130218,37.4119827,구산동야탑1동,46438,4546.408,41010
230,천호제2동,야탑1동,127.1254351,37.5435257,127.130218,37.4119827,천호제2동야탑1동,18573,2139.207,19630
231,신월7동,야탑1동,126.8346571,37.5219343,127.130218,37.4119827,신월7동야탑1동,39061,3558.075,40850
232,오륜동,야탑1동,127.1343,37.515425,127.130218,37.4119827,오륜동야탑1동,15429,1498.652,16310
233,일원본동,야탑1동,127.0864633,37.4833484,127.130218,37.4119827,일원본동야탑1동,14850,1748.209,15210
234,회현동,야탑1동,126.9793216,37.5572864,127.130218,37.4119827,회현동야탑1동,26520,3706.299,26410
235,거여1동,야탑1동,127.1432324,37.4969643,127.130218,37.4119827,거여1동야탑1동,10773,1917.815,12470
236,신정7동,야탑1동,126.8597007,37.514393,127.130218,37.4119827,신정7동야탑1동,37100,2916.059,36790
237,시흥제2동,야탑1동,126.9148345,37.4495487,127.130218,37.4119827,시흥제2동야탑1동,26469,1674.416,26690
238,성산제1동,야탑1동,126.90785,37.5634083,127.130218,37.4119827,성산제1동야탑1동,42711,2858.671,39110
