,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
65,상암동,서교동,126.8946875,37.578325,126.914588,37.5551015,상암동서교동,4027,661.35,5400
66,석촌동,역촌동,127.1037,37.503592,126.915114,37.6044046,석촌동역촌동,32013,5282.197,30800
67,중계2.3동,하계1동,127.0687126,37.6421829,127.0725852,37.6405374,중계2.3동하계1동,950,272.252,3800
68,가양제1동,부암동,126.8447099,37.5695239,126.9641,37.5924785,가양제1동부암동,18688,2658.731,19100
69,논현1동,상암동,127.028461,37.5115706,126.8946875,37.578325,논현1동상암동,20048,3816.35,21100
70,월계2동,신정7동,127.0508,37.6325377,126.8597007,37.514393,월계2동신정7동,26793,4657.994,27700
71,시흥제3동,대림제3동,126.9057945,37.4403095,126.8980312,37.4983347,시흥제3동대림제3동,7260,2062.045,11600
72,신대방제2동,구의제1동,126.9244085,37.4984422,127.0856756,37.5424917,신대방제2동구의제1동,21592,3649.696,21200
73,화곡제3동,탄현동,126.8384231,37.5425392,126.7684293,37.6943312,화곡제3동탄현동,28634,3152.7,31090
74,대학동,영등포동,126.9369907,37.4706145,126.9106918,37.5203985,대학동영등포동,10636,1978.276,12700
75,내곡동,광희동,127.0583103,37.4493583,127.0050623,37.564494,내곡동광희동,17572,3003.377,18700
76,오류제2동,고척제1동,126.8395371,37.4888016,126.8628603,37.5004631,오류제2동고척제1동,4325,906.935,6000
77,대림제3동,오류제1동,126.8980312,37.4983347,126.845201,37.497009,대림제3동오류제1동,8172,1647.959,11100
78,길음제1동,서초2동,127.0193925,37.6104856,127.02496,37.49208,길음제1동서초2동,19224,3831.703,22800
79,역촌동,응암제3동,126.915114,37.6044046,126.9157268,37.5922474,역촌동응암제3동,2178,636.561,3900
80,성현동,서원동,126.9481271,37.4895366,126.9313,37.4797346,성현동서원동,2908,1153.033,5100
81,신월2동,신정6동,126.8444512,37.5249763,126.8644471,37.5170414,신월2동신정6동,4469,656.164,5700
82,정릉제3동,영등포동,127.004186,37.6089578,126.9106918,37.5203985,정릉제3동영등포동,20747,2706.4,18500
83,상봉제1동,발산제1동,127.0872004,37.5998799,126.8331686,37.5531209,상봉제1동발산제1동,32232,5254.812,31200
84,가양제3동,흑석동,126.8605955,37.561092,126.966612,37.5058617,가양제3동흑석동,14929,1684.417,15000
85,월계2동,상계6.7동,127.0508,37.6325377,127.0669541,37.654882,월계2동상계6.7동,4220,881.21,5900
86,명동,목3동,126.98585,37.560042,126.8644431,37.5448009,명동목3동,16269,2852.818,17100
87,도봉제2동,명동,127.046575,37.669751,126.98585,37.560042,도봉제2동명동,19380,3265.696,20900
88,방학제1동,상계6.7동,127.0407251,37.6641763,127.0669541,37.654882,방학제1동상계6.7동,2923,956.188,4900
89,송천동,쌍문제3동,127.023838,37.618282,127.0278643,37.6489775,송천동쌍문제3동,4928,1120.389,7300
90,방학제2동,신촌동,127.0351005,37.6681842,126.9418114,37.5640923,방학제2동신촌동,18857,3988.562,22200
91,발산제1동,목3동,126.8331686,37.5531209,126.8644431,37.5448009,발산제1동목3동,4736,1477.806,7300
92,삼성2동,논현1동,127.04595,37.5112,127.028461,37.5115706,삼성2동논현1동,2509,938.358,4700
93,이태원제1동,상계6.7동,126.9950384,37.5325225,127.0669541,37.654882,이태원제1동상계6.7동,22433,3657.023,21900
94,상계8동,영등포동,127.0515874,37.6667854,126.9106918,37.5203985,상계8동영등포동,47328,3904.682,47830
95,발산제1동,화곡제6동,126.8331686,37.5531209,126.8501301,37.5518173,발산제1동화곡제6동,2434,767.335,4400
96,잠실7동,수서동,127.0771146,37.5086777,127.104929,37.4889181,잠실7동수서동,5218,809.178,6900
97,장안제2동,한강로동,127.0706,37.578483,126.9692332,37.5281071,장안제2동한강로동,17167,2209.177,15600
98,신길제6동,연희동,126.919437,37.498535,126.9351754,37.5739083,신길제6동연희동,11081,2279.483,13800
99,방배2동,삼성1동,126.9855106,37.4797439,127.062532,37.5144424,방배2동삼성1동,11523,2627.829,15000
100,둔촌제2동,번제1동,127.1419221,37.5332885,127.0288473,37.6378913,둔촌제2동번제1동,0,0.0,0
101,면목제7동,종로1.2.3.4가동,127.0869854,37.5789945,126.9902618,37.574461,면목제7동종로1.2.3.4가동,10452,2624.469,14400
102,발산제1동,가양제1동,126.8331686,37.5531209,126.8447099,37.5695239,발산제1동가양제1동,3143,747.252,4900
103,상계6.7동,역촌동,127.0669541,37.654882,126.915114,37.6044046,상계6.7동역촌동,30702,3468.063,31130
104,등촌제3동,영등포동,126.847881,37.5589789,126.9106918,37.5203985,등촌제3동영등포동,9821,1413.79,9900
105,종암동,송중동,127.0351572,37.5990075,127.033738,37.616099,종암동송중동,2295,858.875,4300
106,신설동,휘경제2동,127.0255251,37.5749343,127.0685788,37.5902093,신설동휘경제2동,5647,1607.744,8400
107,역삼1동,양재2동,127.0333574,37.4954841,127.041188,37.470601,역삼1동양재2동,3781,817.831,5300
108,양재1동,서초3동,127.026744,37.4716412,127.0119725,37.4836682,양재1동서초3동,4378,492.801,5600
109,월계2동,인수동,127.0508,37.6325377,127.0106307,37.6415105,월계2동인수동,7092,1389.028,8800
110,일원2동,역삼1동,127.0737224,37.4922048,127.0333574,37.4954841,일원2동역삼1동,5791,1340.916,8500
111,전농제2동,당산제2동,127.0600375,37.5781027,126.8973273,37.5310483,전농제2동당산제2동,26108,3557.653,23800
112,방배4동,반포4동,126.9923344,37.489007,127.0003853,37.4974314,방배4동반포4동,1809,369.568,3800
113,행당제2동,정자1동,127.02935,37.558208,127.106363,37.3727984,행당제2동정자1동,27108,3362.516,27790
114,이촌제1동,역촌동,126.9732,37.5214167,126.915114,37.6044046,이촌제1동역촌동,16057,2851.779,16000
115,등촌제3동,홍은제2동,126.847881,37.5589789,126.9342509,37.5801972,등촌제3동홍은제2동,10836,1790.513,11730
116,군자동,천호제1동,127.0753494,37.5554853,127.1368066,37.5450159,군자동천호제1동,7128,1654.678,9500
117,도화동,방배3동,126.9498798,37.5415123,126.9999918,37.4784409,도화동방배3동,9877,2040.201,11300
118,수궁동,영등포동,126.8314627,37.4939422,126.9106918,37.5203985,수궁동영등포동,10036,2088.838,12400
119,가양제2동,개봉제1동,126.8512826,37.5673763,126.8511255,37.5003318,가양제2동개봉제1동,13378,2460.245,15300
120,송중동,갈매동,127.033738,37.616099,127.1165641,37.6310929,송중동갈매동,12262,2294.768,14770
121,신내2동,신내1동,127.0942306,37.6061896,127.099538,37.605882,신내2동신내1동,750,254.994,3800
122,아현동,신촌동,126.95215,37.547125,126.9418114,37.5640923,아현동신촌동,3895,929.415,6500
123,쌍문제4동,쌍문제2동,127.028425,37.656482,127.0389254,37.6579935,쌍문제4동쌍문제2동,1354,431.617,3800
124,상계1동,종로1.2.3.4가동,127.0549781,37.6799006,126.9902618,37.574461,상계1동종로1.2.3.4가동,16934,3333.168,20400
125,공릉1.3동,종로1.2.3.4가동,127.073838,37.624874,126.9902618,37.574461,공릉1.3동종로1.2.3.4가동,13748,2933.411,16500
126,도봉제2동,상계6.7동,127.046575,37.669751,127.0669541,37.654882,도봉제2동상계6.7동,3077,908.771,5100
127,동선동,장지동,127.0203666,37.5939824,127.1354,37.4785,동선동장지동,26029,3255.404,22200
128,이문제3동,오금동,127.065075,37.6033571,126.9138,37.6674,이문제3동오금동,35055,3554.582,33610
129,수서동,신내1동,127.104929,37.4889181,127.099538,37.605882,수서동신내1동,23641,3361.137,26210
130,수서동,일원1동,127.104929,37.4889181,127.0879629,37.491839,수서동일원1동,2288,312.543,4000
131,번제3동,안암동,127.04665,37.625874,127.0213292,37.5858498,번제3동안암동,6539,1416.179,9500
132,수서동,역삼1동,127.104929,37.4889181,127.0333574,37.4954841,수서동역삼1동,8401,1932.659,12700
133,신내2동,수서동,127.0942306,37.6061896,127.104929,37.4889181,신내2동수서동,24123,3214.999,23100
134,용두동,인수동,127.0372011,37.5758884,127.0106307,37.6415105,용두동인수동,14614,2678.162,16100
135,응암제3동,역촌동,126.9157268,37.5922474,126.915114,37.6044046,응암제3동역촌동,1987,418.159,3800
136,도곡2동,도곡1동,127.0464338,37.4837425,127.0390246,37.488238,도곡2동도곡1동,1368,561.727,3800
137,쌍문제1동,잠실4동,127.0261145,37.6480275,127.1122668,37.5201089,쌍문제1동잠실4동,29032,3055.163,25500
138,양재1동,보라매동,127.026744,37.4716412,126.9327389,37.4881456,양재1동보라매동,12511,2391.367,14700
139,양평제1동,여의동,126.888238,37.52365,126.934584,37.5177232,양평제1동여의동,5921,904.313,7200
140,상계1동,인수동,127.0549781,37.6799006,127.0106307,37.6415105,상계1동인수동,8939,1875.576,9900
141,방화제3동,한남동,126.8135628,37.5787386,127.0005,37.53455,방화제3동한남동,22235,2989.603,21700
142,신내2동,서초1동,127.0942306,37.6061896,127.0195082,37.4901186,신내2동서초1동,21236,4397.65,25800
143,홍은제1동,상암동,126.9471111,37.5989056,126.8946875,37.578325,홍은제1동상암동,7816,1583.124,9300
144,반포2동,광명5동,126.9945091,37.5046022,126.8474777,37.4787763,반포2동광명5동,24225,3595.214,25150
145,길음제1동,길음제2동,127.0193925,37.6104856,127.0273155,37.6066647,길음제1동길음제2동,1441,391.558,3800
146,중곡제4동,일원1동,127.0894538,37.5590865,127.0879629,37.491839,중곡제4동일원1동,13179,2038.299,13800
147,세곡동,반포4동,127.1043555,37.4643683,127.0003853,37.4974314,세곡동반포4동,13639,2471.546,15600
148,잠원동,서초1동,127.0140771,37.5149619,127.0195082,37.4901186,잠원동서초1동,4159,1006.959,5800
149,신내2동,역촌동,127.0942306,37.6061896,126.915114,37.6044046,신내2동역촌동,20427,3860.96,22000
150,양재1동,반포4동,127.026744,37.4716412,127.0003853,37.4974314,양재1동반포4동,7071,1425.805,9200
151,공릉1.3동,상계6.7동,127.073838,37.624874,127.0669541,37.654882,공릉1.3동상계6.7동,4192,819.032,6100
152,신사동,신촌동,127.0227814,37.5240101,126.9418114,37.5640923,신사동신촌동,13087,2860.175,16000
153,번제1동,상암동,127.0288473,37.6378913,126.8946875,37.578325,번제1동상암동,19460,3399.418,20400
154,사당제2동,하계1동,126.9792598,37.4887323,127.0725852,37.6405374,사당제2동하계1동,24617,3613.248,22400
155,강일동,영종동,127.173909,37.5649783,126.5315335,37.4942488,강일동영종동,73486,7214.824,68330
156,개봉제1동,영등포동,126.8511255,37.5003318,126.9106918,37.5203985,개봉제1동영등포동,7706,1503.849,9600
157,황학동,동구동,127.0212812,37.5673446,127.1405406,37.6134686,황학동동구동,16251,3419.687,18410
158,천호제3동,상대원1동,127.1332269,37.5361455,127.1643759,37.4332259,천호제3동상대원1동,0,0.0,0
159,도봉제2동,신촌동,127.046575,37.669751,126.9418114,37.5640923,도봉제2동신촌동,21509,3971.293,23700
160,풍납1동,둔촌제2동,127.122075,37.538092,127.1419221,37.5332885,풍납1동둔촌제2동,2486,618.769,4100
161,중계2.3동,일원1동,127.0687126,37.6421829,127.0879629,37.491839,중계2.3동일원1동,26819,3290.468,25600
162,방배본동,삼평동,126.988785,37.4941452,127.1163916,37.4060784,방배본동삼평동,19370,2671.677,19050
163,낙성대동,서초3동,126.9583884,37.4762971,127.0119725,37.4836682,낙성대동서초3동,5754,763.047,6600
164,중계2.3동,월계1동,127.0687126,37.6421829,127.0630165,37.6199197,중계2.3동월계1동,4012,865.959,5600
165,구로제3동,대림제2동,126.8903678,37.4873799,126.8982938,37.4927521,구로제3동대림제2동,1301,505.869,3800
166,오류제2동,청룡동,126.8395371,37.4888016,126.9416518,37.4791304,오류제2동청룡동,12056,2198.802,15450
167,길음제1동,역촌동,127.0193925,37.6104856,126.915114,37.6044046,길음제1동역촌동,11599,2097.222,12700
168,하계1동,인수동,127.0725852,37.6405374,127.0106307,37.6415105,하계1동인수동,8446,2022.042,10800
169,홍제제3동,영등포동,126.9496737,37.5938295,126.9106918,37.5203985,홍제제3동영등포동,13534,1841.574,13100
170,상도제1동,면목제3.8동,126.953089,37.4981,127.0880603,37.5829681,상도제1동면목제3.8동,19491,2934.9,18400
171,방학제3동,청운효자동,127.028036,37.6591685,126.9706519,37.5841367,방학제3동청운효자동,13924,2458.707,13500
172,신월1동,야탑1동,126.831487,37.532808,127.130218,37.4119827,신월1동야탑1동,40643,4047.41,41290
173,방이2동,중곡제1동,127.1114868,37.5164444,127.080038,37.560675,방이2동중곡제1동,9348,1876.914,11700
174,등촌제3동,구로제5동,126.847881,37.5589789,126.8892945,37.5001593,등촌제3동구로제5동,9348,2133.886,11700
175,거여2동,풍납2동,127.1468764,37.4935803,127.1157686,37.5292584,거여2동풍납2동,6815,1276.532,9110
176,대방동,구로제5동,126.92635,37.508133,126.8892945,37.5001593,대방동구로제5동,4127,955.003,6700
177,번제2동,창제1동,127.0387953,37.6323588,127.0438683,37.6483046,번제2동창제1동,3967,588.96,5200
178,상도제1동,영등포동,126.953089,37.4981,126.9106918,37.5203985,상도제1동영등포동,5617,985.24,6900
179,길음제1동,잠실6동,127.0193925,37.6104856,127.10065,37.518142,길음제1동잠실6동,19309,2559.108,18100
180,부암동,보문동,126.9641,37.5924785,127.0228,37.580383,부암동보문동,11370,1821.582,12200
181,홍제제3동,종로1.2.3.4가동,126.9496737,37.5938295,126.9902618,37.574461,홍제제3동종로1.2.3.4가동,6735,1198.453,8800
182,강일동,천호제2동,127.173909,37.5649783,127.1254351,37.5435257,강일동천호제2동,6165,1133.545,8100
183,행당제2동,안암동,127.02935,37.558208,127.0213292,37.5858498,행당제2동안암동,4135,1187.69,6600
184,구산동,광희동,126.9103893,37.6117455,127.0050623,37.564494,구산동광희동,12103,2669.158,14200
185,삼전동,잠실3동,127.0925354,37.502714,127.094375,37.513333,삼전동잠실3동,1714,462.268,3800
186,월계2동,공릉2동,127.0508,37.6325377,127.083488,37.621332,월계2동공릉2동,5721,1218.568,7800
187,장지동,구의제2동,127.1354,37.4785,127.0899111,37.5472481,장지동구의제2동,13168,1887.266,14970
188,화곡제6동,송내1동,126.8501301,37.5518173,126.7789446,37.4824389,화곡제6동송내1동,12460,2541.96,16510
189,둔촌제2동,성내제2동,127.1419221,37.5332885,127.129563,37.532425,둔촌제2동성내제2동,1650,649.064,3800
190,길동,상일동,127.1426791,37.5345598,127.1683007,37.550583,길동상일동,4473,776.188,6310
191,공릉1.3동,면목제3.8동,127.073838,37.624874,127.0880603,37.5829681,공릉1.3동면목제3.8동,6603,1379.437,8800
192,수유제3동,쌍문제2동,127.023125,37.638715,127.0389254,37.6579935,수유제3동쌍문제2동,3121,686.455,5000
193,묵제2동,상계2동,127.0783313,37.6059528,127.0678377,37.6574727,묵제2동상계2동,6632,1377.58,9300
194,가양제2동,신정6동,126.8512826,37.5673763,126.8644471,37.5170414,가양제2동신정6동,10533,1980.601,12100
195,청량리동,장안제1동,127.0472767,37.5862586,127.066375,37.567842,청량리동장안제1동,4263,930.255,5900
196,장지동,등촌제3동,127.1354,37.4785,126.847881,37.5589789,장지동등촌제3동,35135,6259.062,37100
197,답십리제1동,장안제2동,127.0512678,37.5717963,127.0706,37.578483,답십리제1동장안제2동,2190,520.98,3900
198,서초1동,이화동,127.0195082,37.4901186,127.004338,37.577008,서초1동이화동,11478,2780.019,14900
199,천호제2동,풍납2동,127.1254351,37.5435257,127.1157686,37.5292584,천호제2동풍납2동,3537,706.769,5000
200,면목제4동,면목제3.8동,127.0855775,37.5746736,127.0880603,37.5829681,면목제4동면목제3.8동,1074,547.703,3800
201,북아현동,상암동,126.957025,37.5595,126.8946875,37.578325,북아현동상암동,7332,1514.513,8700
202,신월7동,영종동,126.8346571,37.5219343,126.5315335,37.4942488,신월7동영종동,39727,2765.541,37990
203,수색동,구산동,126.8936659,37.5835192,126.9103893,37.6117455,수색동구산동,7516,1139.172,8810
204,명동,종로1.2.3.4가동,126.98585,37.560042,126.9902618,37.574461,명동종로1.2.3.4가동,2618,679.774,4600
205,신대방제1동,신촌동,126.91005,37.488943,126.9418114,37.5640923,신대방제1동신촌동,10824,2468.288,13100
206,오륜동,역삼1동,127.1343,37.515425,127.0333574,37.4954841,오륜동역삼1동,11527,2472.444,15100
207,신내2동,둔촌제2동,127.0942306,37.6061896,127.1419221,37.5332885,신내2동둔촌제2동,17387,2176.756,18210
208,시흥제5동,대림제3동,126.908294,37.4523912,126.8980312,37.4983347,시흥제5동대림제3동,6218,1729.283,10200
209,고척제2동,역촌동,126.8587122,37.5067055,126.915114,37.6044046,고척제2동역촌동,17530,3509.686,19600
210,신정2동,역촌동,126.870679,37.5192314,126.915114,37.6044046,신정2동역촌동,12931,2403.309,14500
211,신정3동,구로제5동,126.8547892,37.5151685,126.8892945,37.5001593,신정3동구로제5동,4504,873.581,6200
212,묵제1동,상암동,127.0784729,37.6123734,126.8946875,37.578325,묵제1동상암동,21777,3811.767,22500
213,가양제1동,신촌동,126.8447099,37.5695239,126.9418114,37.5640923,가양제1동신촌동,13072,1983.641,14200
214,시흥제1동,독산제3동,126.9032625,37.4535411,126.9032524,37.4751198,시흥제1동독산제3동,2937,689.581,4700
215,군자동,문정2동,127.0753494,37.5554853,127.1108107,37.489823,군자동문정2동,11309,1855.983,12000
216,세곡동,양재1동,127.1043555,37.4643683,127.026744,37.4716412,세곡동양재1동,8284,1181.967,9100
217,양재1동,둔촌제2동,127.026744,37.4716412,127.1419221,37.5332885,양재1동둔촌제2동,16974,2815.214,18000
218,독산제4동,상암동,126.9022074,37.4675452,126.8946875,37.578325,독산제4동상암동,19374,2515.235,22050
219,신월4동,휘경제2동,126.8401341,37.5246218,127.0685788,37.5902093,신월4동휘경제2동,33913,4165.596,30300
220,중계2.3동,회현동,127.0687126,37.6421829,126.9793216,37.5572864,중계2.3동회현동,17819,3534.44,20300
221,시흥제3동,독산제3동,126.9057945,37.4403095,126.9032524,37.4751198,시흥제3동독산제3동,4331,919.455,5600
222,묵제1동,묵제1동,127.0784729,37.6123734,127.0784729,37.6123734,묵제1동묵제1동,0,0.0,0
223,대흥동,회현동,126.9424619,37.5557827,126.9793216,37.5572864,대흥동회현동,4030,830.84,6300
224,목3동,방화제1동,126.8644431,37.5448009,126.817026,37.5703659,목3동방화제1동,6430,1631.758,9000
225,염창동,영등포동,126.8709777,37.553751,126.9106918,37.5203985,염창동영등포동,7212,810.006,7900
226,번제2동,영등포동,127.0387953,37.6323588,126.9106918,37.5203985,번제2동영등포동,25989,3640.264,24500
227,양평제1동,영등포동,126.888238,37.52365,126.9106918,37.5203985,양평제1동영등포동,2296,624.575,4200
228,강일동,상일동,127.173909,37.5649783,127.1683007,37.550583,강일동상일동,2321,531.921,4100
229,일원본동,일원1동,127.0864633,37.4833484,127.0879629,37.491839,일원본동일원1동,2681,406.634,4300
230,가양제2동,구로제2동,126.8512826,37.5673763,126.8834703,37.491377,가양제2동구로제2동,13222,2434.222,15400
231,용문동,둔촌제2동,126.957562,37.5389,127.1419221,37.5332885,용문동둔촌제2동,21546,3680.505,20400
232,사당제2동,보라매동,126.9792598,37.4887323,126.9327389,37.4881456,사당제2동보라매동,6924,1616.599,8600
233,흑석동,도곡1동,126.966612,37.5058617,127.0390246,37.488238,흑석동도곡1동,9664,1786.254,12000
234,마장동,수서동,127.045388,37.566325,127.104929,37.4889181,마장동수서동,14860,1970.904,14100
235,서초3동,삼성1동,127.0119725,37.4836682,127.062532,37.5144424,서초3동삼성1동,8795,1873.014,10600
236,회현동,장안제1동,126.9793216,37.5572864,127.066375,37.567842,회현동장안제1동,10081,2529.035,14300
237,서원동,상도제2동,126.9313,37.4797346,126.942296,37.5055197,서원동상도제2동,4187,1462.511,6600
238,종로1.2.3.4가동,관양2동,126.9902618,37.574461,126.9710143,37.4022817,종로1.2.3.4가동관양2동,23916,4096.608,26490
239,역촌동,신촌동,126.915114,37.6044046,126.9418114,37.5640923,역촌동신촌동,6110,1207.677,7400
240,월계1동,월계3동,127.0630165,37.6199197,127.0692485,37.6210475,월계1동월계3동,1691,434.575,3800
241,광희동,구의제1동,127.0050623,37.564494,127.0856756,37.5424917,광희동구의제1동,9314,2571.043,13500
242,구의제2동,둔촌제2동,127.0899111,37.5472481,127.1419221,37.5332885,구의제2동둔촌제2동,5747,1198.303,7400
243,행당제2동,청운효자동,127.02935,37.558208,126.9706519,37.5841367,행당제2동청운효자동,8381,2230.513,12300
244,묵제1동,하계1동,127.0784729,37.6123734,127.0725852,37.6405374,묵제1동하계1동,4029,839.861,6000
245,용강동,효창동,126.9426766,37.5422119,126.9618498,37.5424569,용강동효창동,2654,704.373,4600
